date;ticker;forward_dividend_yield
17.5.2023;GS;3,003819522
18.5.2023;GS;3,009288215
19.5.2023;GS;3,040936038
22.5.2023;GS;3,052447368
23.5.2023;GS;3,065182691
24.5.2023;GS;3,101220021
25.5.2023;GS;3,062248853
26.5.2023;GS;2,98726285
30.5.2023;GS;2,997918187
31.5.2023;GS;3,198863841
1.6.2023;GS;3,274690772
2.6.2023;GS;3,201334619
5.6.2023;GS;3,219638854
6.6.2023;GS;3,170477713
7.6.2023;GS;3,085962825
8.6.2023;GS;3,088538448
9.6.2023;GS;3,083483471
12.6.2023;GS;3,05196651
13.6.2023;GS;3,025144576
14.6.2023;GS;3,061615574
15.6.2023;GS;3,049720552
16.6.2023;GS;3,062611087
20.6.2023;GS;3,132897856
21.6.2023;GS;3,187350204
22.6.2023;GS;3,242105259
23.6.2023;GS;3,292275671
26.6.2023;GS;3,317044037
27.6.2023;GS;3,305509674
28.6.2023;GS;3,303296734
29.6.2023;GS;3,206883525
30.6.2023;GS;3,212351869
3.7.2023;GS;3,172321802
5.7.2023;GS;3,23734422
6.7.2023;GS;3,310262116
7.7.2023;GS;3,287470142
10.7.2023;GS;3,273966055
11.7.2023;GS;3,228970551
12.7.2023;GS;3,174362989
13.7.2023;GS;3,152342674
14.7.2023;GS;3,176406188
17.7.2023;GS;3,166601324
18.7.2023;GS;3,072054913
19.7.2023;GS;3,042466775
20.7.2023;GS;2,953064142
21.7.2023;GS;2,943834375
24.7.2023;GS;2,88666874
25.7.2023;GS;2,921093741
26.7.2023;GS;2,897729207
27.7.2023;GS;2,922659585
28.7.2023;GS;2,93325012
31.7.2023;GS;2,911490097
1.8.2023;GS;2,896432901
2.8.2023;GS;2,951045055
3.8.2023;GS;2,933831569
4.8.2023;GS;2,933333095
7.8.2023;GS;2,914028511
8.8.2023;GS;2,975110416
9.8.2023;GS;3,023467303
10.8.2023;GS;3,043807211
11.8.2023;GS;3,040859132
14.8.2023;GS;3,067780173
15.8.2023;GS;3,118846636
16.8.2023;GS;3,14822371
17.8.2023;GS;3,163507825
18.8.2023;GS;3,188723627
21.8.2023;GS;3,21713912
22.8.2023;GS;3,250139431
23.8.2023;GS;3,214444912
24.8.2023;GS;3,23825441
25.8.2023;GS;3,236332893
28.8.2023;GS;3,178549756
29.8.2023;GS;3,115657864
30.8.2023;GS;3,987213569
31.8.2023;GS;3,213916356
1.9.2023;GS;3,216959531
5.9.2023;GS;3,253228219
6.9.2023;GS;3,279769711
7.9.2023;GS;3,271315042
8.9.2023;GS;3,235538519
11.9.2023;GS;3,244209463
12.9.2023;GS;3,182932978
13.9.2023;GS;3,144165304
14.9.2023;GS;3,056657443
15.9.2023;GS;3,07477217
18.9.2023;GS;3,06778675
19.9.2023;GS;3,080617841
20.9.2023;GS;3,128103684
21.9.2023;GS;3,189294472
22.9.2023;GS;3,212151764
25.9.2023;GS;3,202872088
26.9.2023;GS;3,252524427
27.9.2023;GS;3,271416366
28.9.2023;GS;3,23872242
29.9.2023;GS;3,255037297
2.10.2023;GS;3,306852677
3.10.2023;GS;3,440587401
4.10.2023;GS;3,412937238
5.10.2023;GS;3,392053027
6.10.2023;GS;3,370559765
9.10.2023;GS;3,369158326
10.10.2023;GS;3,346038514
11.10.2023;GS;3,364745249
12.10.2023;GS;3,399169092
13.10.2023;GS;3,405213422
16.10.2023;GS;3,350082482
17.10.2023;GS;3,404553115
18.10.2023;GS;3,487987249
19.10.2023;GS;3,520280086
20.10.2023;GS;3,510190329
23.10.2023;GS;3,519926657
24.10.2023;GS;3,520397789
25.10.2023;GS;3,549105369
26.10.2023;GS;3,546357042
27.10.2023;GS;3,632963711
30.10.2023;GS;3,501088983
31.10.2023;GS;3,46903174
1.11.2023;GS;3,428937788
2.11.2023;GS;3,356809304
3.11.2023;GS;3,214799225
6.11.2023;GS;3,251620718
7.11.2023;GS;3,251219091
8.11.2023;GS;3,245108743
9.11.2023;GS;3,283348438
10.11.2023;GS;3,235637638
13.11.2023;GS;3,221781094
14.11.2023;GS;3,109448856
15.11.2023;GS;3,11976445
16.11.2023;GS;3,128382514
17.11.2023;GS;3,105140272
20.11.2023;GS;3,102761707
21.11.2023;GS;3,144259198
22.11.2023;GS;3,110183092
24.11.2023;GS;3,105506617
27.11.2023;GS;3,118748519
28.11.2023;GS;3,119302607
29.11.2023;GS;3,89386818
30.11.2023;GS;3,133260559
1.12.2023;GS;3,071302101
4.12.2023;GS;3,062863097
5.12.2023;GS;3,131334882
6.12.2023;GS;3,12932049
7.12.2023;GS;3,105257306
8.12.2023;GS;3,050291727
11.12.2023;GS;3,04222692
12.12.2023;GS;3,034893549
13.12.2023;GS;2,950221444
14.12.2023;GS;2,790658516
15.12.2023;GS;2,812367045
18.12.2023;GS;2,843076026
19.12.2023;GS;2,798101126
20.12.2023;GS;2,83464131
21.12.2023;GS;2,811923443
22.12.2023;GS;2,811332957
26.12.2023;GS;2,804260477
27.12.2023;GS;2,783327443
28.12.2023;GS;2,769425658
29.12.2023;GS;2,774020199
2.1.2024;GS;2,755946129
3.1.2024;GS;2,802938204
4.1.2024;GS;2,794447718
5.1.2024;GS;2,769210784
8.1.2024;GS;2,751977016
9.1.2024;GS;2,788694983
10.1.2024;GS;2,801690864
11.1.2024;GS;2,817995451
12.1.2024;GS;2,83291535
16.1.2024;GS;2,812810787
17.1.2024;GS;2,837196645
18.1.2024;GS;2,839228864
19.1.2024;GS;2,799931187
22.1.2024;GS;2,772655006
23.1.2024;GS;2,810446775
24.1.2024;GS;2,820595304
25.1.2024;GS;2,796273001
26.1.2024;GS;2,832615418
29.1.2024;GS;2,811997444
30.1.2024;GS;2,766132881
31.1.2024;GS;2,786734211
1.2.2024;GS;2,78789575
2.2.2024;GS;2,759072412
5.2.2024;GS;2,793937147
6.2.2024;GS;2,779640401
7.2.2024;GS;2,767635245
8.2.2024;GS;2,779279575
9.2.2024;GS;2,784920904
12.2.2024;GS;2,725483273
13.2.2024;GS;2,825435588
14.2.2024;GS;2,830741931
15.2.2024;GS;2,776539282
16.2.2024;GS;2,783617027
20.2.2024;GS;2,783038369
21.2.2024;GS;2,75615895
22.2.2024;GS;2,740629944
23.2.2024;GS;2,736565268
26.2.2024;GS;2,742385795
27.2.2024;GS;2,73824574
28.2.2024;GS;3,410409015
29.2.2024;GS;2,79630838
1.3.2024;GS;2,803152942
4.3.2024;GS;2,773495675
5.3.2024;GS;2,783002869
6.3.2024;GS;2,792575467
7.3.2024;GS;2,800771497
8.3.2024;GS;2,811193411
11.3.2024;GS;2,817235509
12.3.2024;GS;2,802575318
13.3.2024;GS;2,773071443
14.3.2024;GS;2,799474272
15.3.2024;GS;2,809596061
18.3.2024;GS;2,830355291
19.3.2024;GS;2,79911412
20.3.2024;GS;2,743974731
21.3.2024;GS;2,62962859
22.3.2024;GS;2,674164677
25.3.2024;GS;2,686580096
26.3.2024;GS;2,678378286
27.3.2024;GS;2,61987636
28.3.2024;GS;2,604572064
1.4.2024;GS;2,630900473
2.4.2024;GS;2,652453423
3.4.2024;GS;2,627786581
4.4.2024;GS;2,67791669
5.4.2024;GS;2,66597321
8.4.2024;GS;2,649933266
9.4.2024;GS;2,648836709
10.4.2024;GS;2,714601487
11.4.2024;GS;2,737002297
12.4.2024;GS;2,793149198
15.4.2024;GS;2,713788794
16.4.2024;GS;2,741278389
17.4.2024;GS;2,693430924
18.4.2024;GS;2,698776336
19.4.2024;GS;2,692830725
22.4.2024;GS;2,60669392
23.4.2024;GS;2,565810741
24.4.2024;GS;2,571633089
25.4.2024;GS;2,589938637
26.4.2024;GS;2,544387152
29.4.2024;GS;2,525251729
30.4.2024;GS;2,549515488
1.5.2024;GS;2,54808216
2.5.2024;GS;2,514977157
3.5.2024;GS;2,4827782
6.5.2024;GS;2,452055902
7.5.2024;GS;2,451337687
8.5.2024;GS;2,434061213
9.5.2024;GS;2,388057921
10.5.2024;GS;2,392416769
13.5.2024;GS;2,398588258
14.5.2024;GS;2,372900583
15.5.2024;GS;2,334106496
16.5.2024;GS;2,341995299
17.5.2024;GS;2,325972052
20.5.2024;GS;2,349988559
21.5.2024;GS;2,31267124
22.5.2024;GS;2,352834621
23.5.2024;GS;2,3745579
24.5.2024;GS;2,358956872
28.5.2024;GS;2,365985254
29.5.2024;GS;2,379647936
30.5.2024;GS;2,457649544
31.5.2024;GS;2,423787775
3.6.2024;GS;2,431991571
4.6.2024;GS;2,430282465
5.6.2024;GS;2,39669821
6.6.2024;GS;2,415428053
7.6.2024;GS;2,432365917
10.6.2024;GS;2,43965963
11.6.2024;GS;2,490619616
12.6.2024;GS;2,46602973
13.6.2024;GS;2,479013209
14.6.2024;GS;2,478402471
17.6.2024;GS;2,457922546
18.6.2024;GS;2,418966034
20.6.2024;GS;2,415691756
21.6.2024;GS;2,457922546
24.6.2024;GS;2,394571663
25.6.2024;GS;2,419230347
26.6.2024;GS;2,427297017
27.6.2024;GS;2,481181259
28.6.2024;GS;2,446293731
1.7.2024;GS;2,386463272
2.7.2024;GS;2,376468761
3.7.2024;GS;2,36473658
5.7.2024;GS;2,380866198
8.7.2024;GS;2,380507691
9.7.2024;GS;2,340180588
10.7.2024;GS;2,310567213
11.7.2024;GS;2,30892802
12.7.2024;GS;2,305800555
15.7.2024;GS;2,247948225
16.7.2024;GS;2,199728793
17.7.2024;GS;2,203408397
18.7.2024;GS;2,275781266
19.7.2024;GS;2,281788266
22.7.2024;GS;2,271902869
23.7.2024;GS;2,248313771
24.7.2024;GS;2,273489895
25.7.2024;GS;2,250325626
26.7.2024;GS;2,217316697
29.7.2024;GS;2,245712671
30.7.2024;GS;2,188200891
31.7.2024;GS;2,173757163
1.8.2024;GS;2,21248425
2.8.2024;GS;2,351069872
5.8.2024;GS;2,410586926
6.8.2024;GS;2,353169903
7.8.2024;GS;2,339289984
8.8.2024;GS;2,277842602
9.8.2024;GS;2,256981057
12.8.2024;GS;2,279109326
13.8.2024;GS;2,24927342
14.8.2024;GS;2,218783962
15.8.2024;GS;2,2173613
16.8.2024;GS;2,194319466
19.8.2024;GS;2,192493413
20.8.2024;GS;2,224851417
21.8.2024;GS;2,228795042
22.8.2024;GS;2,223018773
23.8.2024;GS;2,172092902
26.8.2024;GS;2,178722087
27.8.2024;GS;2,181342096
28.8.2024;GS;2,19837403
29.8.2024;GS;1,626898028
30.8.2024;GS;2,204801568
3.9.2024;GS;2,307881713
4.9.2024;GS;2,29292346
5.9.2024;GS;2,305894869
6.9.2024;GS;2,345655917
9.9.2024;GS;2,302638277
10.9.2024;GS;2,40832314
11.9.2024;GS;2,387673171
12.9.2024;GS;2,373117339
13.9.2024;GS;2,348692087
16.9.2024;GS;2,318822639
17.9.2024;GS;2,317723822
18.9.2024;GS;2,321598149
19.9.2024;GS;2,232896076
20.9.2024;GS;2,257087287
23.9.2024;GS;2,261715671
24.9.2024;GS;2,258945474
25.9.2024;GS;2,290589173
26.9.2024;GS;2,263945846
27.9.2024;GS;2,256724996
30.9.2024;GS;2,272222402
1.10.2019;CAT;0
2.10.2019;CAT;0
3.10.2019;CAT;0
4.10.2019;CAT;0
7.10.2019;CAT;0
8.10.2019;CAT;0
9.10.2019;CAT;0
10.10.2019;CAT;0
11.10.2019;CAT;0
14.10.2019;CAT;0
15.10.2019;CAT;0
16.10.2019;CAT;0
17.10.2019;CAT;0
18.10.2019;CAT;0,876277232
21.10.2019;CAT;0,866204414
22.10.2019;CAT;0,856744651
23.10.2019;CAT;0,846299719
24.10.2019;CAT;0,855720413
25.10.2019;CAT;0,819710877
28.10.2019;CAT;0,817779604
29.10.2019;CAT;0,810430921
30.10.2019;CAT;0,816148161
31.10.2019;CAT;0,831191654
1.11.2019;CAT;0,792706759
4.11.2019;CAT;0,779595778
5.11.2019;CAT;0,782525118
6.11.2019;CAT;0,787258239
7.11.2019;CAT;0,779118513
8.11.2019;CAT;0,773071198
11.11.2019;CAT;0,773906822
12.11.2019;CAT;0,782685535
13.11.2019;CAT;0,792706759
14.11.2019;CAT;0,798509778
15.11.2019;CAT;0,788233611
18.11.2019;CAT;0,79767535
19.11.2019;CAT;0,799959328
20.11.2019;CAT;0,809342716
21.11.2019;CAT;0,798955306
22.11.2019;CAT;0,796067383
25.11.2019;CAT;0,782257963
26.11.2019;CAT;0,784025058
27.11.2019;CAT;0,786177675
29.11.2019;CAT;0,791392355
2.12.2019;CAT;0,801190616
3.12.2019;CAT;0,817779604
4.12.2019;CAT;0,817429531
5.12.2019;CAT;0,812039761
6.12.2019;CAT;0,802537796
9.12.2019;CAT;0,80191951
10.12.2019;CAT;0,801695314
11.12.2019;CAT;0,795404378
12.12.2019;CAT;0,780339293
13.12.2019;CAT;0,78704198
16.12.2019;CAT;0,787962361
17.12.2019;CAT;0,782525118
18.12.2019;CAT;0,778536132
19.12.2019;CAT;0,789809686
20.12.2019;CAT;0,776161827
23.12.2019;CAT;0,771300903
24.12.2019;CAT;0,776635564
26.12.2019;CAT;0,772758172
27.12.2019;CAT;0,772445487
30.12.2019;CAT;0,776424834
31.12.2019;CAT;0,775583856
2.1.2020;CAT;0,760899665
3.1.2020;CAT;0,771612927
6.1.2020;CAT;0,772132967
7.1.2020;CAT;0,7824716
8.1.2020;CAT;0,775583856
9.1.2020;CAT;0,777531663
10.1.2020;CAT;0,78381039
13.1.2020;CAT;0,780126638
14.1.2020;CAT;0,780871437
15.1.2020;CAT;0,786825749
16.1.2020;CAT;0,774587075
17.1.2020;CAT;1,539320269
21.1.2020;CAT;1,55968998
22.1.2020;CAT;1,594901199
23.1.2020;CAT;1,59356042
24.1.2020;CAT;1,62046437
27.1.2020;CAT;1,675979883
28.1.2020;CAT;1,663600622
29.1.2020;CAT;1,675363105
30.1.2020;CAT;1,680436925
31.1.2020;CAT;1,731867124
3.2.2020;CAT;1,75295349
4.2.2020;CAT;1,703848459
5.2.2020;CAT;1,655127737
6.2.2020;CAT;1,657418882
7.2.2020;CAT;1,705636544
10.2.2020;CAT;1,693573394
11.2.2020;CAT;1,670318902
12.2.2020;CAT;1,629635272
13.2.2020;CAT;1,628118844
14.2.2020;CAT;1,648531366
18.2.2020;CAT;1,665549364
19.2.2020;CAT;1,662142311
20.2.2020;CAT;1,661292469
21.2.2020;CAT;1,657902385
24.2.2020;CAT;1,721122604
25.2.2020;CAT;1,763416837
26.2.2020;CAT;1,77372907
27.2.2020;CAT;1,845386147
28.2.2020;CAT;1,830978745
2.3.2020;CAT;1,782764788
3.3.2020;CAT;1,828917492
4.3.2020;CAT;1,78556324
5.3.2020;CAT;1,865054996
6.3.2020;CAT;1,873657609
9.3.2020;CAT;2,185843779
10.3.2020;CAT;2,136169995
11.3.2020;CAT;2,259218982
12.3.2020;CAT;2,465648817
13.3.2020;CAT;2,283026534
16.3.2020;CAT;2,435293055
17.3.2020;CAT;2,270267143
18.3.2020;CAT;2,272081065
19.3.2020;CAT;2,208336918
20.3.2020;CAT;2,381997663
23.3.2020;CAT;2,476654763
24.3.2020;CAT;2,244728563
25.3.2020;CAT;2,173313864
26.3.2020;CAT;2,05864942
27.3.2020;CAT;2,157442764
30.3.2020;CAT;2,036351065
31.3.2020;CAT;1,960365107
1.4.2020;CAT;2,042934656
2.4.2020;CAT;1,948610377
3.4.2020;CAT;1,983786352
6.4.2020;CAT;1,888904365
7.4.2020;CAT;1,865820025
8.4.2020;CAT;1,78556324
9.4.2020;CAT;1,819409618
13.4.2020;CAT;1,992997855
14.4.2020;CAT;1,952959713
15.4.2020;CAT;2,039637086
16.4.2020;CAT;2,009192741
17.4.2020;CAT;2,907282302
20.4.2020;CAT;2,950409945
21.4.2020;CAT;3,077987648
22.4.2020;CAT;3,056010418
23.4.2020;CAT;2,994570457
24.4.2020;CAT;2,964898007
27.4.2020;CAT;2,935042978
28.4.2020;CAT;2,928433461
29.4.2020;CAT;2,816233102
30.4.2020;CAT;2,905284198
1.5.2020;CAT;3,049395293
4.5.2020;CAT;3,138850565
5.5.2020;CAT;3,104553542
6.5.2020;CAT;3,14030789
7.5.2020;CAT;3,151430192
8.5.2020;CAT;3,015939531
11.5.2020;CAT;3,113128766
12.5.2020;CAT;3,22016163
13.5.2020;CAT;3,236187936
14.5.2020;CAT;3,184074896
15.5.2020;CAT;3,133033556
18.5.2020;CAT;2,939636106
19.5.2020;CAT;3,016746674
20.5.2020;CAT;2,922611629
21.5.2020;CAT;2,964378057
22.5.2020;CAT;3,006285616
26.5.2020;CAT;2,879796927
27.5.2020;CAT;2,761941859
28.5.2020;CAT;2,800372182
29.5.2020;CAT;2,814592064
1.6.2020;CAT;2,805949233
2.6.2020;CAT;2,741785019
3.6.2020;CAT;2,660452566
4.6.2020;CAT;2,621874264
5.6.2020;CAT;2,502345212
8.6.2020;CAT;2,455103928
9.6.2020;CAT;2,519688143
10.6.2020;CAT;2,552982236
11.6.2020;CAT;2,781710835
12.6.2020;CAT;2,745570159
15.6.2020;CAT;2,73535284
16.6.2020;CAT;2,598700446
17.6.2020;CAT;2,636800515
18.6.2020;CAT;2,650027016
19.6.2020;CAT;2,652730024
22.6.2020;CAT;2,687947832
23.6.2020;CAT;2,678153763
24.6.2020;CAT;2,77008775
25.6.2020;CAT;2,711225251
26.6.2020;CAT;2,762619324
29.6.2020;CAT;2,699536274
30.6.2020;CAT;2,672861002
1.7.2020;CAT;2,682190841
2.7.2020;CAT;2,647329512
6.7.2020;CAT;2,612353912
7.7.2020;CAT;2,658151917
8.7.2020;CAT;2,638858344
9.7.2020;CAT;2,689230541
10.7.2020;CAT;2,641332568
13.7.2020;CAT;2,589545018
14.7.2020;CAT;2,470170741
15.7.2020;CAT;2,443747894
16.7.2020;CAT;2,440220095
17.7.2020;CAT;3,268600533
20.7.2020;CAT;3,323712549
21.7.2020;CAT;3,293378805
22.7.2020;CAT;3,26669169
23.7.2020;CAT;3,275777711
24.7.2020;CAT;3,252444362
27.7.2020;CAT;3,198736846
28.7.2020;CAT;3,241841617
29.7.2020;CAT;3,184170021
30.7.2020;CAT;3,272663298
31.7.2020;CAT;3,367484855
3.8.2020;CAT;3,395594289
4.8.2020;CAT;3,402306289
5.8.2020;CAT;3,315339005
6.8.2020;CAT;3,32964724
7.8.2020;CAT;3,316568025
10.8.2020;CAT;3,150762613
11.8.2020;CAT;3,139489256
12.8.2020;CAT;3,138607931
13.8.2020;CAT;3,181000915
14.8.2020;CAT;3,197137726
17.8.2020;CAT;3,225717013
18.8.2020;CAT;3,233875793
19.8.2020;CAT;3,24207595
20.8.2020;CAT;3,254811065
21.8.2020;CAT;3,23247353
24.8.2020;CAT;3,158324502
25.8.2020;CAT;3,170183348
26.8.2020;CAT;3,154984295
27.8.2020;CAT;3,121094504
28.8.2020;CAT;3,115444548
31.8.2020;CAT;3,144342658
1.9.2020;CAT;3,063823027
2.9.2020;CAT;2,997731564
3.9.2020;CAT;3,049001133
4.9.2020;CAT;3,019782432
8.9.2020;CAT;3,012870026
9.9.2020;CAT;2,930587378
10.9.2020;CAT;2,985929517
11.9.2020;CAT;2,908869333
14.9.2020;CAT;2,914933001
15.9.2020;CAT;3,011247107
16.9.2020;CAT;2,961228947
17.9.2020;CAT;2,908113656
18.9.2020;CAT;2,936356223
21.9.2020;CAT;3,079002138
22.9.2020;CAT;3,040920177
23.9.2020;CAT;3,099261584
24.9.2020;CAT;3,083032176
25.9.2020;CAT;3,066761802
28.9.2020;CAT;3,03000669
29.9.2020;CAT;3,035556514
30.9.2020;CAT;3,000143447
1.10.2020;CAT;3,050039553
2.10.2020;CAT;2,984336474
5.10.2020;CAT;2,915312249
6.10.2020;CAT;2,953022577
7.10.2020;CAT;2,891202065
8.10.2020;CAT;2,856322015
9.10.2020;CAT;2,81534776
12.10.2020;CAT;2,751806709
13.10.2020;CAT;2,760124181
14.10.2020;CAT;2,734987937
15.10.2020;CAT;2,711291135
16.10.2020;CAT;2,651682308
19.10.2020;CAT;2,003244067
20.10.2020;CAT;1,985937252
21.10.2020;CAT;2,004800086
22.10.2020;CAT;1,97809433
23.10.2020;CAT;2,638084778
26.10.2020;CAT;2,725212934
27.10.2020;CAT;2,816508067
28.10.2020;CAT;2,94227799
29.10.2020;CAT;2,875507871
30.10.2020;CAT;2,831931116
2.11.2020;CAT;2,72404444
3.11.2020;CAT;2,652244402
4.11.2020;CAT;2,865133514
5.11.2020;CAT;2,727051007
6.11.2020;CAT;2,757484937
9.11.2020;CAT;2,603645222
10.11.2020;CAT;2,581281525
11.11.2020;CAT;2,624541035
12.11.2020;CAT;2,629662418
13.11.2020;CAT;2,590150479
16.11.2020;CAT;2,568016774
17.11.2020;CAT;2,587137074
18.11.2020;CAT;2,574706576
19.11.2020;CAT;2,572323604
20.11.2020;CAT;2,58233048
23.11.2020;CAT;2,544654914
24.11.2020;CAT;2,51415959
25.11.2020;CAT;2,546840327
27.11.2020;CAT;2,540294366
30.11.2020;CAT;2,562099536
1.12.2020;CAT;2,566979169
2.12.2020;CAT;2,557972966
3.12.2020;CAT;2,546840327
4.12.2020;CAT;2,440891299
7.12.2020;CAT;2,488695174
8.12.2020;CAT;2,486886636
9.12.2020;CAT;2,469899214
10.12.2020;CAT;2,48674738
11.12.2020;CAT;2,480644632
14.12.2020;CAT;2,49792073
15.12.2020;CAT;2,447203839
16.12.2020;CAT;2,477742483
17.12.2020;CAT;2,482305796
18.12.2020;CAT;2,457752044
21.12.2020;CAT;2,468665779
22.12.2020;CAT;2,518715297
23.12.2020;CAT;2,492740302
24.12.2020;CAT;2,476914674
28.12.2020;CAT;2,493439409
29.12.2020;CAT;2,517717847
30.12.2020;CAT;2,47031116
31.12.2020;CAT;2,443439247
4.1.2021;CAT;2,441695421
5.1.2021;CAT;2,421884044
6.1.2021;CAT;2,294206034
7.1.2021;CAT;2,289835766
8.1.2021;CAT;2,289482003
11.1.2021;CAT;2,294206034
12.1.2021;CAT;2,251466931
13.1.2021;CAT;2,270430936
14.1.2021;CAT;2,253063655
15.1.2021;CAT;2,285247094
19.1.2021;CAT;2,279712049
20.1.2021;CAT;2,300098978
21.1.2021;CAT;2,30189359
22.1.2021;CAT;2,304891957
25.1.2021;CAT;2,361486841
26.1.2021;CAT;2,363126835
27.1.2021;CAT;2,449211006
28.1.2021;CAT;2,399918654
29.1.2021;CAT;2,419607175
1.2.2021;CAT;2,394981267
2.2.2021;CAT;2,298186855
3.2.2021;CAT;2,310791345
4.2.2021;CAT;2,308379776
5.2.2021;CAT;2,292233245
8.2.2021;CAT;2,240572294
9.2.2021;CAT;2,242502569
10.2.2021;CAT;2,237512599
11.2.2021;CAT;2,230406073
12.2.2021;CAT;2,234461064
16.2.2021;CAT;2,185991545
17.2.2021;CAT;2,186856072
18.2.2021;CAT;2,212889834
19.2.2021;CAT;2,107574303
22.2.2021;CAT;2,028804225
23.2.2021;CAT;2,009269741
24.2.2021;CAT;1,98858704
25.2.2021;CAT;1,994414187
26.2.2021;CAT;2,049291221
1.3.2021;CAT;2,013109712
2.3.2021;CAT;2,049860952
3.3.2021;CAT;2,058540652
4.3.2021;CAT;2,079244977
5.3.2021;CAT;2,009452022
8.3.2021;CAT;1,99657428
9.3.2021;CAT;2,040594641
10.3.2021;CAT;2,00127099
11.3.2021;CAT;2,013109712
12.3.2021;CAT;1,931881938
15.3.2021;CAT;1,917313639
16.3.2021;CAT;1,953550063
17.3.2021;CAT;1,893596747
18.3.2021;CAT;1,917812477
19.3.2021;CAT;1,963695587
22.3.2021;CAT;1,95735334
23.3.2021;CAT;2,027037748
24.3.2021;CAT;1,999733229
25.3.2021;CAT;1,972802612
26.3.2021;CAT;1,927673354
29.3.2021;CAT;1,921644444
30.3.2021;CAT;1,898064828
31.3.2021;CAT;1,90797013
1.4.2021;CAT;1,900837758
5.4.2021;CAT;1,892948375
6.4.2021;CAT;1,918144907
7.4.2021;CAT;1,920059711
8.4.2021;CAT;1,919476463
9.4.2021;CAT;1,917230457
12.4.2021;CAT;1,915736038
13.4.2021;CAT;1,9289337
14.4.2021;CAT;1,902145519
15.4.2021;CAT;1,90263636
16.4.2021;CAT;1,895787823
19.4.2021;CAT;1,427775605
20.4.2021;CAT;1,457631835
21.4.2021;CAT;1,427345289
22.4.2021;CAT;1,44960792
23.4.2021;CAT;1,913911375
26.4.2021;CAT;1,9101761
27.4.2021;CAT;1,91200055
28.4.2021;CAT;1,89586809
29.4.2021;CAT;1,936123933
30.4.2021;CAT;1,930692285
3.5.2021;CAT;1,930184518
4.5.2021;CAT;1,886852308
5.5.2021;CAT;1,85139629
6.5.2021;CAT;1,857722006
7.5.2021;CAT;1,827504091
10.5.2021;CAT;1,815300969
11.5.2021;CAT;1,84041014
12.5.2021;CAT;1,855765038
13.5.2021;CAT;1,834507518
14.5.2021;CAT;1,818148835
17.5.2021;CAT;1,799134789
18.5.2021;CAT;1,839103809
19.5.2021;CAT;1,859290734
20.5.2021;CAT;1,874165597
21.5.2021;CAT;1,856390738
24.5.2021;CAT;1,842335092
25.5.2021;CAT;1,856938826
26.5.2021;CAT;1,852720403
27.5.2021;CAT;1,825307624
28.5.2021;CAT;1,826821569
1.6.2021;CAT;1,814179337
2.6.2021;CAT;1,808963163
3.6.2021;CAT;1,806143978
4.6.2021;CAT;1,804811747
7.6.2021;CAT;1,836879388
8.6.2021;CAT;1,83382013
9.6.2021;CAT;1,87688135
10.6.2021;CAT;1,951048685
11.6.2021;CAT;1,99551496
14.6.2021;CAT;2,010913712
15.6.2021;CAT;2,006790174
16.6.2021;CAT;2,028044589
17.6.2021;CAT;2,102698388
18.6.2021;CAT;2,108638223
21.6.2021;CAT;2,065617126
22.6.2021;CAT;2,066392365
23.6.2021;CAT;2,060012888
24.6.2021;CAT;2,007888229
25.6.2021;CAT;2,036014325
28.6.2021;CAT;2,036390535
29.6.2021;CAT;2,047467478
30.6.2021;CAT;2,023664908
1.7.2021;CAT;2,03225618
2.7.2021;CAT;2,022456818
6.7.2021;CAT;2,062618086
7.7.2021;CAT;2,051377366
8.7.2021;CAT;2,07632904
9.7.2021;CAT;2,025619699
12.7.2021;CAT;2,014869728
13.7.2021;CAT;2,046610807
14.7.2021;CAT;2,080940063
15.7.2021;CAT;2,08320432
16.7.2021;CAT;2,117865797
19.7.2021;CAT;2,198962542
20.7.2021;CAT;2,147361651
21.7.2021;CAT;2,119135141
22.7.2021;CAT;2,135041545
23.7.2021;CAT;2,131271835
26.7.2021;CAT;2,116122453
27.7.2021;CAT;2,127514756
28.7.2021;CAT;2,112019491
29.7.2021;CAT;2,100890705
30.7.2021;CAT;2,159929338
2.8.2021;CAT;2,176668822
3.8.2021;CAT;2,141800337
4.8.2021;CAT;2,183480237
5.8.2021;CAT;2,155342132
6.8.2021;CAT;2,143341875
9.8.2021;CAT;2,137801502
10.8.2021;CAT;2,086071582
11.8.2021;CAT;2,014640904
12.8.2021;CAT;2,027630461
13.8.2021;CAT;2,043122804
16.8.2021;CAT;2,051193544
17.8.2021;CAT;2,092228846
18.8.2021;CAT;2,128427478
19.8.2021;CAT;2,184227541
20.8.2021;CAT;2,179005232
23.8.2021;CAT;2,135246257
24.8.2021;CAT;2,100594574
25.8.2021;CAT;2,079369077
26.8.2021;CAT;2,114018891
27.8.2021;CAT;2,098225652
30.8.2021;CAT;2,111919507
31.8.2021;CAT;2,117728414
1.9.2021;CAT;2,147361651
2.9.2021;CAT;2,108628401
3.9.2021;CAT;2,122761643
7.9.2021;CAT;2,144577305
8.9.2021;CAT;2,159720205
9.9.2021;CAT;2,173913593
10.9.2021;CAT;2,178261669
13.9.2021;CAT;2,165690281
14.9.2021;CAT;2,20711386
15.9.2021;CAT;2,170637977
16.9.2021;CAT;2,193346583
17.9.2021;CAT;2,235621362
20.9.2021;CAT;2,340243675
21.9.2021;CAT;2,352324852
22.9.2021;CAT;2,333762043
23.9.2021;CAT;2,271210289
